PERMNO,date,TICKER,COMNAM,CUSIP,FACPR,PRC,CFACPR
14593,19980102,AAPL,APPLE COMPUTER INC,3783310,,16.25,28
14593,19980105,AAPL,APPLE COMPUTER INC,3783310,,15.875,28
14593,19980106,AAPL,APPLE COMPUTER INC,3783310,,18.9375,28
14593,19980107,AAPL,APPLE COMPUTER INC,3783310,,17.5,28
14593,19980108,AAPL,APPLE COMPUTER INC,3783310,,18.1875,28
14593,19980109,AAPL,APPLE COMPUTER INC,3783310,,18.1875,28
14593,19980112,AAPL,APPLE COMPUTER INC,3783310,,18.25,28
14593,19980113,AAPL,APPLE COMPUTER INC,3783310,,19.5,28
14593,19980114,AAPL,APPLE COMPUTER INC,3783310,,19.75,28
14593,19980115,AAPL,APPLE COMPUTER INC,3783310,,19.1875,28
14593,19980116,AAPL,APPLE COMPUTER INC,3783310,,18.8125,28
14593,19980120,AAPL,APPLE COMPUTER INC,3783310,,19.125,28
14593,19980121,AAPL,APPLE COMPUTER INC,3783310,,18.875,28
14593,19980122,AAPL,APPLE COMPUTER INC,3783310,,19.25,28
14593,19980123,AAPL,APPLE COMPUTER INC,3783310,,19.5,28
14593,19980126,AAPL,APPLE COMPUTER INC,3783310,,19.4375,28
14593,19980127,AAPL,APPLE COMPUTER INC,3783310,,19.125,28
14593,19980128,AAPL,APPLE COMPUTER INC,3783310,,19.1875,28
14593,19980129,AAPL,APPLE COMPUTER INC,3783310,,18.5,28
14593,19980130,AAPL,APPLE COMPUTER INC,3783310,,18.3125,28
14593,19980202,AAPL,APPLE COMPUTER INC,3783310,,17.6875,28
14593,19980203,AAPL,APPLE COMPUTER INC,3783310,,18.3125,28
14593,19980204,AAPL,APPLE COMPUTER INC,3783310,,18.25,28
14593,19980205,AAPL,APPLE COMPUTER INC,3783310,,18.3125,28
14593,19980206,AAPL,APPLE COMPUTER INC,3783310,,18.5,28
14593,19980209,AAPL,APPLE COMPUTER INC,3783310,,19.1875,28
14593,19980210,AAPL,APPLE COMPUTER INC,3783310,,19.4375,28
14593,19980211,AAPL,APPLE COMPUTER INC,3783310,,19,28
14593,19980212,AAPL,APPLE COMPUTER INC,3783310,,19.375,28
14593,19980213,AAPL,APPLE COMPUTER INC,3783310,,19.5,28
14593,19980217,AAPL,APPLE COMPUTER INC,3783310,,19.625,28
14593,19980218,AAPL,APPLE COMPUTER INC,3783310,,20.5625,28
14593,19980219,AAPL,APPLE COMPUTER INC,3783310,,20.4375,28
14593,19980220,AAPL,APPLE COMPUTER INC,3783310,,20,28
14593,19980223,AAPL,APPLE COMPUTER INC,3783310,,21.25,28
14593,19980224,AAPL,APPLE COMPUTER INC,3783310,,21.3125,28
14593,19980225,AAPL,APPLE COMPUTER INC,3783310,,22.3125,28
14593,19980226,AAPL,APPLE COMPUTER INC,3783310,,23.5,28
14593,19980227,AAPL,APPLE COMPUTER INC,3783310,,23.625,28
14593,19980302,AAPL,APPLE COMPUTER INC,3783310,,22.75,28
14593,19980303,AAPL,APPLE COMPUTER INC,3783310,,23.125,28
14593,19980304,AAPL,APPLE COMPUTER INC,3783310,,24.4375,28
14593,19980305,AAPL,APPLE COMPUTER INC,3783310,,24.0625,28
14593,19980306,AAPL,APPLE COMPUTER INC,3783310,,24.4375,28
14593,19980309,AAPL,APPLE COMPUTER INC,3783310,,22.75,28
14593,19980310,AAPL,APPLE COMPUTER INC,3783310,,24.0625,28
14593,19980311,AAPL,APPLE COMPUTER INC,3783310,,26.125,28
14593,19980312,AAPL,APPLE COMPUTER INC,3783310,,27,28
14593,19980313,AAPL,APPLE COMPUTER INC,3783310,,27.125,28
14593,19980316,AAPL,APPLE COMPUTER INC,3783310,,26.6875,28
14593,19980317,AAPL,APPLE COMPUTER INC,3783310,,26.34375,28
14593,19980318,AAPL,APPLE COMPUTER INC,3783310,,26.9375,28
14593,19980319,AAPL,APPLE COMPUTER INC,3783310,,26.75,28
14593,19980320,AAPL,APPLE COMPUTER INC,3783310,,26.375,28
14593,19980323,AAPL,APPLE COMPUTER INC,3783310,,26.125,28
14593,19980324,AAPL,APPLE COMPUTER INC,3783310,,28,28
14593,19980325,AAPL,APPLE COMPUTER INC,3783310,,27.15625,28
14593,19980326,AAPL,APPLE COMPUTER INC,3783310,,26.5625,28
14593,19980327,AAPL,APPLE COMPUTER INC,3783310,,26.9375,28
14593,19980330,AAPL,APPLE COMPUTER INC,3783310,,27.4375,28
14593,19980331,AAPL,APPLE COMPUTER INC,3783310,,27.5,28
14593,19980401,AAPL,APPLE COMPUTER INC,3783310,,27.5,28
14593,19980402,AAPL,APPLE COMPUTER INC,3783310,,27.3125,28
14593,19980403,AAPL,APPLE COMPUTER INC,3783310,,27.0625,28
14593,19980406,AAPL,APPLE COMPUTER INC,3783310,,26.25,28
14593,19980407,AAPL,APPLE COMPUTER INC,3783310,,25.5,28
14593,19980408,AAPL,APPLE COMPUTER INC,3783310,,25,28
14593,19980409,AAPL,APPLE COMPUTER INC,3783310,,25.625,28
14593,19980413,AAPL,APPLE COMPUTER INC,3783310,,26.4375,28
14593,19980414,AAPL,APPLE COMPUTER INC,3783310,,26.9375,28
14593,19980415,AAPL,APPLE COMPUTER INC,3783310,,27.4375,28
14593,19980416,AAPL,APPLE COMPUTER INC,3783310,,28.625,28
14593,19980417,AAPL,APPLE COMPUTER INC,3783310,,27.9375,28
14593,19980420,AAPL,APPLE COMPUTER INC,3783310,,29,28
14593,19980421,AAPL,APPLE COMPUTER INC,3783310,,29,28
14593,19980422,AAPL,APPLE COMPUTER INC,3783310,,27.5,28
14593,19980423,AAPL,APPLE COMPUTER INC,3783310,,27.6875,28
14593,19980424,AAPL,APPLE COMPUTER INC,3783310,,27.9375,28
14593,19980427,AAPL,APPLE COMPUTER INC,3783310,,27.75,28
14593,19980428,AAPL,APPLE COMPUTER INC,3783310,,26.9375,28
14593,19980429,AAPL,APPLE COMPUTER INC,3783310,,27,28
14593,19980430,AAPL,APPLE COMPUTER INC,3783310,,27.375,28
14593,19980501,AAPL,APPLE COMPUTER INC,3783310,,28,28
14593,19980504,AAPL,APPLE COMPUTER INC,3783310,,29.0625,28
14593,19980505,AAPL,APPLE COMPUTER INC,3783310,,29.6875,28
14593,19980506,AAPL,APPLE COMPUTER INC,3783310,,30.3125,28
14593,19980507,AAPL,APPLE COMPUTER INC,3783310,,30.1875,28
14593,19980508,AAPL,APPLE COMPUTER INC,3783310,,30.4375,28
14593,19980511,AAPL,APPLE COMPUTER INC,3783310,,30.9375,28
14593,19980512,AAPL,APPLE COMPUTER INC,3783310,,30.125,28
14593,19980513,AAPL,APPLE COMPUTER INC,3783310,,30.4375,28
14593,19980514,AAPL,APPLE COMPUTER INC,3783310,,30.0625,28
14593,19980515,AAPL,APPLE COMPUTER INC,3783310,,29.5625,28
14593,19980518,AAPL,APPLE COMPUTER INC,3783310,,28.5,28
14593,19980519,AAPL,APPLE COMPUTER INC,3783310,,29.375,28
14593,19980520,AAPL,APPLE COMPUTER INC,3783310,,29.5625,28
14593,19980521,AAPL,APPLE COMPUTER INC,3783310,,28.875,28
14593,19980522,AAPL,APPLE COMPUTER INC,3783310,,27.875,28
14593,19980526,AAPL,APPLE COMPUTER INC,3783310,,26.6875,28
14593,19980527,AAPL,APPLE COMPUTER INC,3783310,,26.75,28
14593,19980528,AAPL,APPLE COMPUTER INC,3783310,,27.4375,28
14593,19980529,AAPL,APPLE COMPUTER INC,3783310,,26.625,28
14593,19980601,AAPL,APPLE COMPUTER INC,3783310,,26.25,28
14593,19980602,AAPL,APPLE COMPUTER INC,3783310,,26.875,28
14593,19980603,AAPL,APPLE COMPUTER INC,3783310,,26.3125,28
14593,19980604,AAPL,APPLE COMPUTER INC,3783310,,26.8125,28
14593,19980605,AAPL,APPLE COMPUTER INC,3783310,,26.875,28
14593,19980608,AAPL,APPLE COMPUTER INC,3783310,,27.25,28
14593,19980609,AAPL,APPLE COMPUTER INC,3783310,,28.25,28
14593,19980610,AAPL,APPLE COMPUTER INC,3783310,,28.0625,28
14593,19980611,AAPL,APPLE COMPUTER INC,3783310,,27.8125,28
14593,19980612,AAPL,APPLE COMPUTER INC,3783310,,28.125,28
14593,19980615,AAPL,APPLE COMPUTER INC,3783310,,27.5,28
14593,19980616,AAPL,APPLE COMPUTER INC,3783310,,28,28
14593,19980617,AAPL,APPLE COMPUTER INC,3783310,,28.125,28
14593,19980618,AAPL,APPLE COMPUTER INC,3783310,,27.3125,28
14593,19980619,AAPL,APPLE COMPUTER INC,3783310,,27.0625,28
14593,19980622,AAPL,APPLE COMPUTER INC,3783310,,27.375,28
14593,19980623,AAPL,APPLE COMPUTER INC,3783310,,27.8125,28
14593,19980624,AAPL,APPLE COMPUTER INC,3783310,,28.25,28
14593,19980625,AAPL,APPLE COMPUTER INC,3783310,,28.5625,28
14593,19980626,AAPL,APPLE COMPUTER INC,3783310,,28.1875,28
14593,19980629,AAPL,APPLE COMPUTER INC,3783310,,28.6875,28
14593,19980630,AAPL,APPLE COMPUTER INC,3783310,,28.6875,28
14593,19980701,AAPL,APPLE COMPUTER INC,3783310,,29.9375,28
14593,19980702,AAPL,APPLE COMPUTER INC,3783310,,29,28
14593,19980706,AAPL,APPLE COMPUTER INC,3783310,,30.375,28
14593,19980707,AAPL,APPLE COMPUTER INC,3783310,,30.5,28
14593,19980708,AAPL,APPLE COMPUTER INC,3783310,,32.5625,28
14593,19980709,AAPL,APPLE COMPUTER INC,3783310,,31.6875,28
14593,19980710,AAPL,APPLE COMPUTER INC,3783310,,32.0625,28
14593,19980713,AAPL,APPLE COMPUTER INC,3783310,,33.9375,28
14593,19980714,AAPL,APPLE COMPUTER INC,3783310,,33.4375,28
14593,19980715,AAPL,APPLE COMPUTER INC,3783310,,34.4375,28
14593,19980716,AAPL,APPLE COMPUTER INC,3783310,,37.5,28
14593,19980717,AAPL,APPLE COMPUTER INC,3783310,,36.875,28
14593,19980720,AAPL,APPLE COMPUTER INC,3783310,,36.25,28
14593,19980721,AAPL,APPLE COMPUTER INC,3783310,,35.625,28
14593,19980722,AAPL,APPLE COMPUTER INC,3783310,,35,28
14593,19980723,AAPL,APPLE COMPUTER INC,3783310,,34.9375,28
14593,19980724,AAPL,APPLE COMPUTER INC,3783310,,34.6875,28
14593,19980727,AAPL,APPLE COMPUTER INC,3783310,,34.4375,28
14593,19980728,AAPL,APPLE COMPUTER INC,3783310,,33.625,28
14593,19980729,AAPL,APPLE COMPUTER INC,3783310,,35.125,28
14593,19980730,AAPL,APPLE COMPUTER INC,3783310,,36.5,28
14593,19980731,AAPL,APPLE COMPUTER INC,3783310,,34.625,28
14593,19980803,AAPL,APPLE COMPUTER INC,3783310,,35.125,28
14593,19980804,AAPL,APPLE COMPUTER INC,3783310,,34.1875,28
14593,19980805,AAPL,APPLE COMPUTER INC,3783310,,36,28
14593,19980806,AAPL,APPLE COMPUTER INC,3783310,,36.875,28
14593,19980807,AAPL,APPLE COMPUTER INC,3783310,,36.5,28
14593,19980810,AAPL,APPLE COMPUTER INC,3783310,,37.9375,28
14593,19980811,AAPL,APPLE COMPUTER INC,3783310,,39,28
14593,19980812,AAPL,APPLE COMPUTER INC,3783310,,40.0625,28
14593,19980813,AAPL,APPLE COMPUTER INC,3783310,,39.4375,28
14593,19980814,AAPL,APPLE COMPUTER INC,3783310,,40.5,28
14593,19980817,AAPL,APPLE COMPUTER INC,3783310,,41.9375,28
14593,19980818,AAPL,APPLE COMPUTER INC,3783310,,42.5625,28
14593,19980819,AAPL,APPLE COMPUTER INC,3783310,,41,28
14593,19980820,AAPL,APPLE COMPUTER INC,3783310,,40.625,28
14593,19980821,AAPL,APPLE COMPUTER INC,3783310,,43,28
14593,19980824,AAPL,APPLE COMPUTER INC,3783310,,41.1875,28
14593,19980825,AAPL,APPLE COMPUTER INC,3783310,,40.8125,28
14593,19980826,AAPL,APPLE COMPUTER INC,3783310,,40.375,28
14593,19980827,AAPL,APPLE COMPUTER INC,3783310,,37.5,28
14593,19980828,AAPL,APPLE COMPUTER INC,3783310,,34.1875,28
14593,19980831,AAPL,APPLE COMPUTER INC,3783310,,31.1875,28
14593,19980901,AAPL,APPLE COMPUTER INC,3783310,,34.125,28
14593,19980902,AAPL,APPLE COMPUTER INC,3783310,,35.5625,28
14593,19980903,AAPL,APPLE COMPUTER INC,3783310,,34.625,28
14593,19980904,AAPL,APPLE COMPUTER INC,3783310,,35.125,28
14593,19980908,AAPL,APPLE COMPUTER INC,3783310,,38.25,28
14593,19980909,AAPL,APPLE COMPUTER INC,3783310,,37.375,28
14593,19980910,AAPL,APPLE COMPUTER INC,3783310,,38.125,28
14593,19980911,AAPL,APPLE COMPUTER INC,3783310,,37.625,28
14593,19980914,AAPL,APPLE COMPUTER INC,3783310,,37.1875,28
14593,19980915,AAPL,APPLE COMPUTER INC,3783310,,38.1875,28
14593,19980916,AAPL,APPLE COMPUTER INC,3783310,,37.3125,28
14593,19980917,AAPL,APPLE COMPUTER INC,3783310,,36,28
14593,19980918,AAPL,APPLE COMPUTER INC,3783310,,36.75,28
14593,19980921,AAPL,APPLE COMPUTER INC,3783310,,36.9375,28
14593,19980922,AAPL,APPLE COMPUTER INC,3783310,,37,28
14593,19980923,AAPL,APPLE COMPUTER INC,3783310,,38.3125,28
14593,19980924,AAPL,APPLE COMPUTER INC,3783310,,38.5,28
14593,19980925,AAPL,APPLE COMPUTER INC,3783310,,38.75,28
14593,19980928,AAPL,APPLE COMPUTER INC,3783310,,39.0625,28
14593,19980929,AAPL,APPLE COMPUTER INC,3783310,,39.5,28
14593,19980930,AAPL,APPLE COMPUTER INC,3783310,,38.125,28
14593,19981001,AAPL,APPLE COMPUTER INC,3783310,,35.6875,28
14593,19981002,AAPL,APPLE COMPUTER INC,3783310,,35.0625,28
14593,19981005,AAPL,APPLE COMPUTER INC,3783310,,32.1875,28
14593,19981006,AAPL,APPLE COMPUTER INC,3783310,,32.5625,28
14593,19981007,AAPL,APPLE COMPUTER INC,3783310,,31.9375,28
14593,19981008,AAPL,APPLE COMPUTER INC,3783310,,30.8125,28
14593,19981009,AAPL,APPLE COMPUTER INC,3783310,,35.125,28
14593,19981012,AAPL,APPLE COMPUTER INC,3783310,,37.4375,28
14593,19981013,AAPL,APPLE COMPUTER INC,3783310,,38.75,28
14593,19981014,AAPL,APPLE COMPUTER INC,3783310,,37.375,28
14593,19981015,AAPL,APPLE COMPUTER INC,3783310,,36.625,28
14593,19981016,AAPL,APPLE COMPUTER INC,3783310,,36.6875,28
14593,19981019,AAPL,APPLE COMPUTER INC,3783310,,37.5,28
14593,19981020,AAPL,APPLE COMPUTER INC,3783310,,36.0625,28
14593,19981021,AAPL,APPLE COMPUTER INC,3783310,,37.125,28
14593,19981022,AAPL,APPLE COMPUTER INC,3783310,,36.75,28
14593,19981023,AAPL,APPLE COMPUTER INC,3783310,,35.5,28
14593,19981026,AAPL,APPLE COMPUTER INC,3783310,,37.4375,28
14593,19981027,AAPL,APPLE COMPUTER INC,3783310,,35.25,28
14593,19981028,AAPL,APPLE COMPUTER INC,3783310,,36.8125,28
14593,19981029,AAPL,APPLE COMPUTER INC,3783310,,36.4375,28
14593,19981030,AAPL,APPLE COMPUTER INC,3783310,,37.125,28
14593,19981102,AAPL,APPLE COMPUTER INC,3783310,,37.625,28
14593,19981103,AAPL,APPLE COMPUTER INC,3783310,,37.8125,28
14593,19981104,AAPL,APPLE COMPUTER INC,3783310,,38.6875,28
14593,19981105,AAPL,APPLE COMPUTER INC,3783310,,38.1875,28
14593,19981106,AAPL,APPLE COMPUTER INC,3783310,,38.0625,28
14593,19981109,AAPL,APPLE COMPUTER INC,3783310,,36.625,28
14593,19981110,AAPL,APPLE COMPUTER INC,3783310,,35.125,28
14593,19981111,AAPL,APPLE COMPUTER INC,3783310,,33.5625,28
14593,19981112,AAPL,APPLE COMPUTER INC,3783310,,34,28
14593,19981113,AAPL,APPLE COMPUTER INC,3783310,,35.6875,28
14593,19981116,AAPL,APPLE COMPUTER INC,3783310,,36,28
14593,19981117,AAPL,APPLE COMPUTER INC,3783310,,34.8125,28
14593,19981118,AAPL,APPLE COMPUTER INC,3783310,,35.4375,28
14593,19981119,AAPL,APPLE COMPUTER INC,3783310,,35.75,28
14593,19981120,AAPL,APPLE COMPUTER INC,3783310,,35.3125,28
14593,19981123,AAPL,APPLE COMPUTER INC,3783310,,36.25,28
14593,19981124,AAPL,APPLE COMPUTER INC,3783310,,35.9375,28
14593,19981125,AAPL,APPLE COMPUTER INC,3783310,,35.125,28
14593,19981127,AAPL,APPLE COMPUTER INC,3783310,,35.0625,28
14593,19981130,AAPL,APPLE COMPUTER INC,3783310,,31.9375,28
14593,19981201,AAPL,APPLE COMPUTER INC,3783310,,34.125,28
14593,19981202,AAPL,APPLE COMPUTER INC,3783310,,36,28
14593,19981203,AAPL,APPLE COMPUTER INC,3783310,,33.6875,28
14593,19981204,AAPL,APPLE COMPUTER INC,3783310,,32.75,28
14593,19981207,AAPL,APPLE COMPUTER INC,3783310,,33.75,28
14593,19981208,AAPL,APPLE COMPUTER INC,3783310,,32.0625,28
14593,19981209,AAPL,APPLE COMPUTER INC,3783310,,32,28
14593,19981210,AAPL,APPLE COMPUTER INC,3783310,,32,28
14593,19981211,AAPL,APPLE COMPUTER INC,3783310,,33.75,28
14593,19981214,AAPL,APPLE COMPUTER INC,3783310,,32.5,28
14593,19981215,AAPL,APPLE COMPUTER INC,3783310,,33.5625,28
14593,19981216,AAPL,APPLE COMPUTER INC,3783310,,32.8125,28
14593,19981217,AAPL,APPLE COMPUTER INC,3783310,,33.4375,28
14593,19981218,AAPL,APPLE COMPUTER INC,3783310,,35.1875,28
14593,19981221,AAPL,APPLE COMPUTER INC,3783310,,35.0625,28
14593,19981222,AAPL,APPLE COMPUTER INC,3783310,,38,28
14593,19981223,AAPL,APPLE COMPUTER INC,3783310,,39.8125,28
14593,19981224,AAPL,APPLE COMPUTER INC,3783310,,39.25,28
14593,19981228,AAPL,APPLE COMPUTER INC,3783310,,40.875,28
14593,19981229,AAPL,APPLE COMPUTER INC,3783310,,40.8125,28
14593,19981230,AAPL,APPLE COMPUTER INC,3783310,,40.0625,28
14593,19981231,AAPL,APPLE COMPUTER INC,3783310,,40.9375,28
14593,19990104,AAPL,APPLE COMPUTER INC,3783310,,41.25,28
14593,19990105,AAPL,APPLE COMPUTER INC,3783310,,43.3125,28
14593,19990106,AAPL,APPLE COMPUTER INC,3783310,,41.75,28
14593,19990107,AAPL,APPLE COMPUTER INC,3783310,,45,28
14593,19990108,AAPL,APPLE COMPUTER INC,3783310,,45,28
14593,19990111,AAPL,APPLE COMPUTER INC,3783310,,45.875,28
14593,19990112,AAPL,APPLE COMPUTER INC,3783310,,46.125,28
14593,19990113,AAPL,APPLE COMPUTER INC,3783310,,46.5,28
14593,19990114,AAPL,APPLE COMPUTER INC,3783310,,41.375,28
14593,19990115,AAPL,APPLE COMPUTER INC,3783310,,41.3125,28
14593,19990119,AAPL,APPLE COMPUTER INC,3783310,,40.875,28
14593,19990120,AAPL,APPLE COMPUTER INC,3783310,,40.5625,28
14593,19990121,AAPL,APPLE COMPUTER INC,3783310,,38.8125,28
14593,19990122,AAPL,APPLE COMPUTER INC,3783310,,38.75,28
14593,19990125,AAPL,APPLE COMPUTER INC,3783310,,39.375,28
14593,19990126,AAPL,APPLE COMPUTER INC,3783310,,40.5,28
14593,19990127,AAPL,APPLE COMPUTER INC,3783310,,40.125,28
14593,19990128,AAPL,APPLE COMPUTER INC,3783310,,40.875,28
14593,19990129,AAPL,APPLE COMPUTER INC,3783310,,41.1875,28
14593,19990201,AAPL,APPLE COMPUTER INC,3783310,,40.9375,28
14593,19990202,AAPL,APPLE COMPUTER INC,3783310,,39.1875,28
14593,19990203,AAPL,APPLE COMPUTER INC,3783310,,40.1875,28
14593,19990204,AAPL,APPLE COMPUTER INC,3783310,,37.875,28
14593,19990205,AAPL,APPLE COMPUTER INC,3783310,,36.3125,28
14593,19990208,AAPL,APPLE COMPUTER INC,3783310,,37.75,28
14593,19990209,AAPL,APPLE COMPUTER INC,3783310,,37.1875,28
14593,19990210,AAPL,APPLE COMPUTER INC,3783310,,38.3125,28
14593,19990211,AAPL,APPLE COMPUTER INC,3783310,,39.625,28
14593,19990212,AAPL,APPLE COMPUTER INC,3783310,,37.6875,28
14593,19990216,AAPL,APPLE COMPUTER INC,3783310,,38.3125,28
14593,19990217,AAPL,APPLE COMPUTER INC,3783310,,37,28
14593,19990218,AAPL,APPLE COMPUTER INC,3783310,,36,28
14593,19990219,AAPL,APPLE COMPUTER INC,3783310,,37.1875,28
14593,19990222,AAPL,APPLE COMPUTER INC,3783310,,38.4375,28
14593,19990223,AAPL,APPLE COMPUTER INC,3783310,,38.4375,28
14593,19990224,AAPL,APPLE COMPUTER INC,3783310,,37.4375,28
14593,19990225,AAPL,APPLE COMPUTER INC,3783310,,36.9375,28
14593,19990226,AAPL,APPLE COMPUTER INC,3783310,,34.8125,28
14593,19990301,AAPL,APPLE COMPUTER INC,3783310,,33.75,28
14593,19990302,AAPL,APPLE COMPUTER INC,3783310,,34.625,28
14593,19990303,AAPL,APPLE COMPUTER INC,3783310,,34.1875,28
14593,19990304,AAPL,APPLE COMPUTER INC,3783310,,33.4375,28
14593,19990305,AAPL,APPLE COMPUTER INC,3783310,,33.1875,28
14593,19990308,AAPL,APPLE COMPUTER INC,3783310,,34.375,28
14593,19990309,AAPL,APPLE COMPUTER INC,3783310,,34.125,28
14593,19990310,AAPL,APPLE COMPUTER INC,3783310,,32.5625,28
14593,19990311,AAPL,APPLE COMPUTER INC,3783310,,32.1875,28
14593,19990312,AAPL,APPLE COMPUTER INC,3783310,,33.1875,28
14593,19990315,AAPL,APPLE COMPUTER INC,3783310,,34.0625,28
14593,19990316,AAPL,APPLE COMPUTER INC,3783310,,35.5,28
14593,19990317,AAPL,APPLE COMPUTER INC,3783310,,34.0625,28
14593,19990318,AAPL,APPLE COMPUTER INC,3783310,,35.5,28
14593,19990319,AAPL,APPLE COMPUTER INC,3783310,,33.5,28
14593,19990322,AAPL,APPLE COMPUTER INC,3783310,,35.0625,28
14593,19990323,AAPL,APPLE COMPUTER INC,3783310,,33,28
14593,19990324,AAPL,APPLE COMPUTER INC,3783310,,33.6875,28
14593,19990325,AAPL,APPLE COMPUTER INC,3783310,,33.8125,28
14593,19990326,AAPL,APPLE COMPUTER INC,3783310,,33.25,28
14593,19990329,AAPL,APPLE COMPUTER INC,3783310,,35.375,28
14593,19990330,AAPL,APPLE COMPUTER INC,3783310,,35.875,28
14593,19990331,AAPL,APPLE COMPUTER INC,3783310,,35.9375,28
14593,19990401,AAPL,APPLE COMPUTER INC,3783310,,36.0625,28
14593,19990405,AAPL,APPLE COMPUTER INC,3783310,,37.0625,28
14593,19990406,AAPL,APPLE COMPUTER INC,3783310,,38,28
14593,19990407,AAPL,APPLE COMPUTER INC,3783310,,37.125,28
14593,19990408,AAPL,APPLE COMPUTER INC,3783310,,36.875,28
14593,19990409,AAPL,APPLE COMPUTER INC,3783310,,36.75,28
14593,19990412,AAPL,APPLE COMPUTER INC,3783310,,36.25,28
14593,19990413,AAPL,APPLE COMPUTER INC,3783310,,34.625,28
14593,19990414,AAPL,APPLE COMPUTER INC,3783310,,35.53125,28
14593,19990415,AAPL,APPLE COMPUTER INC,3783310,,35.75,28
14593,19990416,AAPL,APPLE COMPUTER INC,3783310,,35.4375,28
14593,19990419,AAPL,APPLE COMPUTER INC,3783310,,33.875,28
14593,19990420,AAPL,APPLE COMPUTER INC,3783310,,34.0625,28
14593,19990421,AAPL,APPLE COMPUTER INC,3783310,,34.375,28
14593,19990422,AAPL,APPLE COMPUTER INC,3783310,,36.375,28
14593,19990423,AAPL,APPLE COMPUTER INC,3783310,,39.1875,28
14593,19990426,AAPL,APPLE COMPUTER INC,3783310,,40.9375,28
14593,19990427,AAPL,APPLE COMPUTER INC,3783310,,45.75,28
14593,19990428,AAPL,APPLE COMPUTER INC,3783310,,44.0625,28
14593,19990429,AAPL,APPLE COMPUTER INC,3783310,,43,28
14593,19990430,AAPL,APPLE COMPUTER INC,3783310,,46,28
14593,19990503,AAPL,APPLE COMPUTER INC,3783310,,49.5625,28
14593,19990504,AAPL,APPLE COMPUTER INC,3783310,,46.5,28
14593,19990505,AAPL,APPLE COMPUTER INC,3783310,,47,28
14593,19990506,AAPL,APPLE COMPUTER INC,3783310,,44.5,28
14593,19990507,AAPL,APPLE COMPUTER INC,3783310,,45.875,28
14593,19990510,AAPL,APPLE COMPUTER INC,3783310,,45.25,28
14593,19990511,AAPL,APPLE COMPUTER INC,3783310,,44.75,28
14593,19990512,AAPL,APPLE COMPUTER INC,3783310,,46.5,28
14593,19990513,AAPL,APPLE COMPUTER INC,3783310,,46.1875,28
14593,19990514,AAPL,APPLE COMPUTER INC,3783310,,44.375,28
14593,19990517,AAPL,APPLE COMPUTER INC,3783310,,44.375,28
14593,19990518,AAPL,APPLE COMPUTER INC,3783310,,45.25,28
14593,19990519,AAPL,APPLE COMPUTER INC,3783310,,45.1875,28
14593,19990520,AAPL,APPLE COMPUTER INC,3783310,,42.5,28
14593,19990521,AAPL,APPLE COMPUTER INC,3783310,,43.9375,28
14593,19990524,AAPL,APPLE COMPUTER INC,3783310,,41.9375,28
14593,19990525,AAPL,APPLE COMPUTER INC,3783310,,41.5,28
14593,19990526,AAPL,APPLE COMPUTER INC,3783310,,44.0625,28
14593,19990527,AAPL,APPLE COMPUTER INC,3783310,,43.5,28
14593,19990528,AAPL,APPLE COMPUTER INC,3783310,,44.0625,28
14593,19990601,AAPL,APPLE COMPUTER INC,3783310,,44.8125,28
14593,19990602,AAPL,APPLE COMPUTER INC,3783310,,46.5625,28
14593,19990603,AAPL,APPLE COMPUTER INC,3783310,,47.4375,28
14593,19990604,AAPL,APPLE COMPUTER INC,3783310,,48.125,28
14593,19990607,AAPL,APPLE COMPUTER INC,3783310,,48.9375,28
14593,19990608,AAPL,APPLE COMPUTER INC,3783310,,47.6875,28
14593,19990609,AAPL,APPLE COMPUTER INC,3783310,,48.4375,28
14593,19990610,AAPL,APPLE COMPUTER INC,3783310,,48.125,28
14593,19990611,AAPL,APPLE COMPUTER INC,3783310,,46.4375,28
14593,19990614,AAPL,APPLE COMPUTER INC,3783310,,45.4375,28
14593,19990615,AAPL,APPLE COMPUTER INC,3783310,,46.0625,28
14593,19990616,AAPL,APPLE COMPUTER INC,3783310,,47.9375,28
14593,19990617,AAPL,APPLE COMPUTER INC,3783310,,46.375,28
14593,19990618,AAPL,APPLE COMPUTER INC,3783310,,47.125,28
14593,19990621,AAPL,APPLE COMPUTER INC,3783310,,46.5,28
14593,19990622,AAPL,APPLE COMPUTER INC,3783310,,45.375,28
14593,19990623,AAPL,APPLE COMPUTER INC,3783310,,43.6875,28
14593,19990624,AAPL,APPLE COMPUTER INC,3783310,,42.3125,28
